Station ID;Distrito;Concelho;Freguesia;Latitude;Longitude;Potência Máxima Admissível (kW);Pontos de ligação para instalações de PCVE;CodDistrito;CodDistritoConcelho;CodDistritoConcelhoFreguesia
PT-EVS28466;Faro;Olhão;Olhão;37.0303947;-7.8399819;200.0;1;8;810;81003
PT-EVS28597;Faro;Olhão;Olhão;37.0303947;-7.8399819;155.0;1;8;810;81003
PT-EVS29943;Faro;Olhão;Olhão;37.0303947;-7.8399819;41.4;12;8;810;81003
PT-EVS31437;Faro;Olhão;Olhão;37.0303947;-7.8399819;155.0;1;8;810;81003
PT-EVS31865;Faro;Olhão;Olhão;37.0303947;-7.8399819;41.4;11;8;810;81003
PT-EVS32394;Faro;Olhão;Olhão;37.0303947;-7.8399819;200.0;1;8;810;81003
PT-EVS32446;Faro;Olhão;Olhão;37.0303947;-7.8399819;155.0;1;8;810;81003
PT-EVS35731;Faro;Olhão;Olhão;37.0303947;-7.8399819;200.0;1;8;810;81003
PT-EVS02195;Faro;Olhão;Pechão;37.0575402;-7.8716292;200.0;1;8;810;81004
PT-EVS03522;Faro;Olhão;Pechão;37.0575402;-7.8716292;200.0;1;8;810;81004
PT-EVS05216;Faro;Olhão;Pechão;37.0575402;-7.8716292;200.0;1;8;810;81004
PT-EVS07199;Faro;Olhão;Pechão;37.0575402;-7.8716292;41.4;4;8;810;81004
PT-EVS14382;Faro;Olhão;Pechão;37.0575402;-7.8716292;200.0;1;8;810;81004
PT-EVS14810;Faro;Olhão;Pechão;37.0575402;-7.8716292;41.4;4;8;810;81004
PT-EVS15204;Faro;Olhão;Pechão;37.0575402;-7.8716292;200.0;1;8;810;81004
PT-EVS16101;Faro;Olhão;Pechão;37.0575402;-7.8716292;41.4;4;8;810;81004
PT-EVS17203;Faro;Olhão;Pechão;37.0575402;-7.8716292;200.0;1;8;810;81004
PT-EVS24096;Faro;Olhão;Pechão;37.0575402;-7.8716292;41.4;4;8;810;81004
PT-EVS24500;Faro;Olhão;Pechão;37.0575402;-7.8716292;200.0;1;8;810;81004
PT-EVS25100;Faro;Olhão;Pechão;37.0575402;-7.8716292;41.4;4;8;810;81004
PT-EVS26426;Faro;Olhão;Pechão;37.0575402;-7.8716292;41.4;4;8;810;81004
PT-EVS27035;Faro;Olhão;Pechão;37.0575402;-7.8716292;200.0;1;8;810;81004
PT-EVS27710;Faro;Olhão;Pechão;37.0575402;-7.8716292;200.0;1;8;810;81004
PT-EVS32162;Faro;Olhão;Pechão;37.0575402;-7.8716292;41.4;4;8;810;81004
PT-EVS35201;Faro;Olhão;Pechão;37.0575402;-7.8716292;200.0;1;8;810;81004
PT-EVS01133;Faro;Olhão;Quelfes;37.057783;-7.8212531;41.4;11;8;810;81005
PT-EVS04588;Faro;Olhão;Quelfes;37.057783;-7.8212531;41.4;1;8;810;81005
PT-EVS08768;Faro;Olhão;Quelfes;37.057783;-7.8212531;6.9;1;8;810;81005
PT-EVS10324;Faro;Olhão;Quelfes;37.057783;-7.8212531;145.0;1;8;810;81005
PT-EVS11255;Faro;Olhão;Quelfes;37.057783;-7.8212531;41.4;10;8;810;81005
PT-EVS14532;Faro;Olhão;Quelfes;37.057783;-7.8212531;41.4;10;8;810;81005
PT-EVS15422;Faro;Olhão;Quelfes;37.057783;-7.8212531;6.9;1;8;810;81005
PT-EVS18014;Faro;Olhão;Quelfes;37.057783;-7.8212531;6.9;1;8;810;81005
PT-EVS19151;Faro;Olhão;Quelfes;37.057783;-7.8212531;145.0;1;8;810;81005
PT-EVS22519;Faro;Olhão;Quelfes;37.057783;-7.8212531;145.0;1;8;810;81005
PT-EVS22727;Faro;Olhão;Quelfes;37.057783;-7.8212531;41.4;1;8;810;81005
PT-EVS24531;Faro;Olhão;Quelfes;37.057783;-7.8212531;145.0;1;8;810;81005
PT-EVS26051;Faro;Olhão;Quelfes;37.057783;-7.8212531;6.9;1;8;810;81005
PT-EVS26508;Faro;Olhão;Quelfes;37.057783;-7.8212531;41.4;11;8;810;81005
PT-EVS26980;Faro;Olhão;Quelfes;37.057783;-7.8212531;145.0;1;8;810;81005
PT-EVS27607;Faro;Olhão;Quelfes;37.057783;-7.8212531;6.9;1;8;810;81005
PT-EVS27734;Faro;Olhão;Quelfes;37.057783;-7.8212531;6.9;2;8;810;81005
PT-EVS27863;Faro;Olhão;Quelfes;37.057783;-7.8212531;145.0;1;8;810;81005
PT-EVS27956;Faro;Olhão;Quelfes;37.057783;-7.8212531;41.4;11;8;810;81005
PT-EVS29687;Faro;Olhão;Quelfes;37.057783;-7.8212531;145.0;1;8;810;81005
PT-EVS31530;Faro;Olhão;Quelfes;37.057783;-7.8212531;41.4;10;8;810;81005
PT-EVS32655;Faro;Olhão;Quelfes;37.057783;-7.8212531;145.0;1;8;810;81005
PT-EVS33065;Faro;Olhão;Quelfes;37.057783;-7.8212531;145.0;1;8;810;81005
PT-EVS33135;Faro;Olhão;Quelfes;37.057783;-7.8212531;41.4;1;8;810;81005
PT-EVS35303;Faro;Olhão;Quelfes;37.057783;-7.8212531;145.0;1;8;810;81005
PT-EVS35892;Faro;Olhão;Quelfes;37.057783;-7.8212531;41.4;10;8;810;81005
PT-EVS00220;Faro;Loulé;Quarteira;37.0712719;-8.1022591;138.0;1;8;808;80805
PT-EVS00347;Faro;Loulé;Quarteira;37.0712719;-8.1022591;46.0;4;8;808;80805
PT-EVS00447;Faro;Loulé;Quarteira;37.0712719;-8.1022591;400.0;1;8;808;80805
PT-EVS00617;Faro;Loulé;Quarteira;37.0712719;-8.1022591;200.0;1;8;808;80805
PT-EVS00903;Faro;Loulé;Quarteira;37.0712719;-8.1022591;100.0;25;8;808;80805
PT-EVS01031;Faro;Loulé;Quarteira;37.0712719;-8.1022591;2000.0;3;8;808;80805
PT-EVS01128;Faro;Loulé;Quarteira;37.0712719;-8.1022591;630.0;3;8;808;80805
PT-EVS01186;Faro;Loulé;Quarteira;37.0712719;-8.1022591;138.0;1;8;808;80805
PT-EVS01419;Faro;Loulé;Quarteira;37.0712719;-8.1022591;41.4;3;8;808;80805
PT-EVS01503;Faro;Loulé;Quarteira;37.0712719;-8.1022591;72.0;1;8;808;80805
PT-EVS01741;Faro;Loulé;Quarteira;37.0712719;-8.1022591;200.0;1;8;808;80805
PT-EVS01843;Faro;Loulé;Quarteira;37.0712719;-8.1022591;95.0;1;8;808;80805
PT-EVS02084;Faro;Loulé;Quarteira;37.0712719;-8.1022591;13.8;1;8;808;80805
PT-EVS02164;Faro;Loulé;Quarteira;37.0712719;-8.1022591;27.6;1;8;808;80805
PT-EVS02498;Faro;Loulé;Quarteira;37.0712719;-8.1022591;630.0;3;8;808;80805
PT-EVS02774;Faro;Loulé;Quarteira;37.0712719;-8.1022591;200.0;1;8;808;80805
PT-EVS03083;Faro;Loulé;Quarteira;37.0712719;-8.1022591;260.0;1;8;808;80805
PT-EVS03256;Faro;Loulé;Quarteira;37.0712719;-8.1022591;13.8;1;8;808;80805
PT-EVS03521;Faro;Loulé;Quarteira;37.0712719;-8.1022591;13.8;1;8;808;80805
PT-EVS03884;Faro;Loulé;Quarteira;37.0712719;-8.1022591;72.0;1;8;808;80805
PT-EVS04018;Faro;Loulé;Quarteira;37.0712719;-8.1022591;260.0;1;8;808;80805
PT-EVS04068;Faro;Loulé;Quarteira;37.0712719;-8.1022591;2000.0;3;8;808;80805
PT-EVS04264;Faro;Loulé;Quarteira;37.0712719;-8.1022591;55.4;1;8;808;80805
PT-EVS04380;Faro;Loulé;Quarteira;37.0712719;-8.1022591;20.7;1;8;808;80805
PT-EVS04547;Faro;Loulé;Quarteira;37.0712719;-8.1022591;46.0;4;8;808;80805
PT-EVS04662;Faro;Loulé;Quarteira;37.0712719;-8.1022591;20.7;1;8;808;80805
PT-EVS04809;Faro;Loulé;Quarteira;37.0712719;-8.1022591;100.0;13;8;808;80805
PT-EVS05145;Faro;Loulé;Quarteira;37.0712719;-8.1022591;260.0;1;8;808;80805
PT-EVS05585;Faro;Loulé;Quarteira;37.0712719;-8.1022591;13.8;1;8;808;80805
PT-EVS05599;Faro;Loulé;Quarteira;37.0712719;-8.1022591;100.0;6;8;808;80805
PT-EVS05737;Faro;Loulé;Quarteira;37.0712719;-8.1022591;138.0;1;8;808;80805
PT-EVS05977;Faro;Loulé;Quarteira;37.0712719;-8.1022591;101.8;1;8;808;80805
PT-EVS05982;Faro;Loulé;Quarteira;37.0712719;-8.1022591;45.0;4;8;808;80805
PT-EVS06387;Faro;Loulé;Quarteira;37.0712719;-8.1022591;95.0;1;8;808;80805
PT-EVS06660;Faro;Loulé;Quarteira;37.0712719;-8.1022591;95.0;1;8;808;80805
PT-EVS06966;Faro;Loulé;Quarteira;37.0712719;-8.1022591;72.0;1;8;808;80805
PT-EVS07178;Faro;Loulé;Quarteira;37.0712719;-8.1022591;100.0;25;8;808;80805
PT-EVS07183;Faro;Loulé;Quarteira;37.0712719;-8.1022591;260.0;1;8;808;80805
PT-EVS07200;Faro;Loulé;Quarteira;37.0712719;-8.1022591;300.0;1;8;808;80805
PT-EVS07557;Faro;Loulé;Quarteira;37.0712719;-8.1022591;2000.0;4;8;808;80805
PT-EVS07836;Faro;Loulé;Quarteira;37.0712719;-8.1022591;95.0;1;8;808;80805
PT-EVS07940;Faro;Loulé;Quarteira;37.0712719;-8.1022591;6.9;3;8;808;80805
PT-EVS07955;Faro;Loulé;Quarteira;37.0712719;-8.1022591;55.4;1;8;808;80805
PT-EVS08602;Faro;Loulé;Quarteira;37.0712719;-8.1022591;400.0;1;8;808;80805
PT-EVS09004;Faro;Loulé;Quarteira;37.0712719;-8.1022591;100.0;23;8;808;80805
PT-EVS09075;Faro;Loulé;Quarteira;37.0712719;-8.1022591;400.0;1;8;808;80805
PT-EVS09080;Faro;Loulé;Quarteira;37.0712719;-8.1022591;72.0;1;8;808;80805
PT-EVS09357;Faro;Loulé;Quarteira;37.0712719;-8.1022591;27.6;1;8;808;80805
PT-EVS09392;Faro;Loulé;Quarteira;37.0712719;-8.1022591;20.7;1;8;808;80805
PT-EVS09450;Faro;Loulé;Quarteira;37.0712719;-8.1022591;1000.0;1;8;808;80805
PT-EVS09456;Faro;Loulé;Quarteira;37.0712719;-8.1022591;55.4;1;8;808;80805
PT-EVS09851;Faro;Loulé;Quarteira;37.0712719;-8.1022591;69.3;1;8;808;80805
PT-EVS09930;Faro;Loulé;Quarteira;37.0712719;-8.1022591;400.0;1;8;808;80805
PT-EVS10391;Faro;Loulé;Quarteira;37.0712719;-8.1022591;27.6;1;8;808;80805
PT-EVS10447;Faro;Loulé;Quarteira;37.0712719;-8.1022591;41.4;3;8;808;80805
PT-EVS11174;Faro;Loulé;Quarteira;37.0712719;-8.1022591;45.0;4;8;808;80805
PT-EVS11249;Faro;Loulé;Quarteira;37.0712719;-8.1022591;101.8;1;8;808;80805
PT-EVS11798;Faro;Loulé;Quarteira;37.0712719;-8.1022591;2000.0;3;8;808;80805
PT-EVS12395;Faro;Loulé;Quarteira;37.0712719;-8.1022591;41.4;3;8;808;80805
PT-EVS12764;Faro;Loulé;Quarteira;37.0712719;-8.1022591;800.0;1;8;808;80805
PT-EVS12801;Faro;Loulé;Quarteira;37.0712719;-8.1022591;138.0;1;8;808;80805
PT-EVS12859;Faro;Loulé;Quarteira;37.0712719;-8.1022591;630.0;3;8;808;80805
PT-EVS12906;Faro;Loulé;Quarteira;37.0712719;-8.1022591;13.8;1;8;808;80805
PT-EVS13388;Faro;Loulé;Quarteira;37.0712719;-8.1022591;1000.0;1;8;808;80805
PT-EVS13390;Faro;Loulé;Quarteira;37.0712719;-8.1022591;72.0;1;8;808;80805
PT-EVS13704;Faro;Loulé;Quarteira;37.0712719;-8.1022591;20.7;1;8;808;80805
PT-EVS13725;Faro;Loulé;Quarteira;37.0712719;-8.1022591;69.3;1;8;808;80805
PT-EVS13922;Faro;Loulé;Quarteira;37.0712719;-8.1022591;13.8;1;8;808;80805
PT-EVS13973;Faro;Loulé;Quarteira;37.0712719;-8.1022591;2000.0;3;8;808;80805
PT-EVS14265;Faro;Loulé;Quarteira;37.0712719;-8.1022591;101.8;1;8;808;80805
PT-EVS14350;Faro;Loulé;Quarteira;37.0712719;-8.1022591;41.4;3;8;808;80805
PT-EVS14354;Faro;Loulé;Quarteira;37.0712719;-8.1022591;200.0;1;8;808;80805
PT-EVS14355;Faro;Loulé;Quarteira;37.0712719;-8.1022591;45.0;4;8;808;80805
PT-EVS14832;Faro;Loulé;Quarteira;37.0712719;-8.1022591;260.0;1;8;808;80805
PT-EVS14964;Faro;Loulé;Quarteira;37.0712719;-8.1022591;300.0;1;8;808;80805
PT-EVS15023;Faro;Loulé;Quarteira;37.0712719;-8.1022591;138.0;1;8;808;80805
PT-EVS15329;Faro;Loulé;Quarteira;37.0712719;-8.1022591;20.7;1;8;808;80805
PT-EVS15485;Faro;Loulé;Quarteira;37.0712719;-8.1022591;2000.0;3;8;808;80805
PT-EVS15717;Faro;Loulé;Quarteira;37.0712719;-8.1022591;55.4;1;8;808;80805
PT-EVS15731;Faro;Loulé;Quarteira;37.0712719;-8.1022591;100.0;15;8;808;80805
PT-EVS15899;Faro;Loulé;Quarteira;37.0712719;-8.1022591;138.0;1;8;808;80805
PT-EVS16046;Faro;Loulé;Quarteira;37.0712719;-8.1022591;260.0;1;8;808;80805
PT-EVS16304;Faro;Loulé;Quarteira;37.0712719;-8.1022591;46.0;4;8;808;80805
PT-EVS16728;Faro;Loulé;Quarteira;37.0712719;-8.1022591;69.3;1;8;808;80805
PT-EVS16992;Faro;Loulé;Quarteira;37.0712719;-8.1022591;260.0;1;8;808;80805
PT-EVS16995;Faro;Loulé;Quarteira;37.0712719;-8.1022591;630.0;2;8;808;80805
PT-EVS17128;Faro;Loulé;Quarteira;37.0712719;-8.1022591;400.0;1;8;808;80805
PT-EVS17239;Faro;Loulé;Quarteira;37.0712719;-8.1022591;69.3;1;8;808;80805
PT-EVS17914;Faro;Loulé;Quarteira;37.0712719;-8.1022591;13.8;1;8;808;80805
PT-EVS18003;Faro;Loulé;Quarteira;37.0712719;-8.1022591;1000.0;1;8;808;80805
PT-EVS18107;Faro;Loulé;Quarteira;37.0712719;-8.1022591;45.0;4;8;808;80805
PT-EVS18521;Faro;Loulé;Quarteira;37.0712719;-8.1022591;55.4;1;8;808;80805
PT-EVS18530;Faro;Loulé;Quarteira;37.0712719;-8.1022591;46.0;4;8;808;80805
PT-EVS18614;Faro;Loulé;Quarteira;37.0712719;-8.1022591;6.9;3;8;808;80805
PT-EVS18859;Faro;Loulé;Quarteira;37.0712719;-8.1022591;101.8;1;8;808;80805
PT-EVS18947;Faro;Loulé;Quarteira;37.0712719;-8.1022591;20.7;1;8;808;80805
PT-EVS19069;Faro;Loulé;Quarteira;37.0712719;-8.1022591;260.0;1;8;808;80805
PT-EVS19462;Faro;Loulé;Quarteira;37.0712719;-8.1022591;45.0;4;8;808;80805
PT-EVS19515;Faro;Loulé;Quarteira;37.0712719;-8.1022591;100.0;25;8;808;80805
PT-EVS19535;Faro;Loulé;Quarteira;37.0712719;-8.1022591;2000.0;3;8;808;80805
PT-EVS19739;Faro;Loulé;Quarteira;37.0712719;-8.1022591;138.0;1;8;808;80805
PT-EVS19912;Faro;Loulé;Quarteira;37.0712719;-8.1022591;6.9;3;8;808;80805
PT-EVS19989;Faro;Loulé;Quarteira;37.0712719;-8.1022591;20.7;1;8;808;80805
PT-EVS20013;Faro;Loulé;Quarteira;37.0712719;-8.1022591;41.4;3;8;808;80805
PT-EVS20651;Faro;Loulé;Quarteira;37.0712719;-8.1022591;20.7;1;8;808;80805
PT-EVS20749;Faro;Loulé;Quarteira;37.0712719;-8.1022591;27.6;1;8;808;80805
PT-EVS20892;Faro;Loulé;Quarteira;37.0712719;-8.1022591;45.0;4;8;808;80805
PT-EVS20980;Faro;Loulé;Quarteira;37.0712719;-8.1022591;101.8;1;8;808;80805
PT-EVS21211;Faro;Loulé;Quarteira;37.0712719;-8.1022591;46.0;4;8;808;80805
PT-EVS21365;Faro;Loulé;Quarteira;37.0712719;-8.1022591;630.0;2;8;808;80805
PT-EVS21451;Faro;Loulé;Quarteira;37.0712719;-8.1022591;138.0;1;8;808;80805
PT-EVS21475;Faro;Loulé;Quarteira;37.0712719;-8.1022591;300.0;1;8;808;80805
PT-EVS21613;Faro;Loulé;Quarteira;37.0712719;-8.1022591;1000.0;1;8;808;80805
PT-EVS21882;Faro;Loulé;Quarteira;37.0712719;-8.1022591;45.0;4;8;808;80805
PT-EVS21922;Faro;Loulé;Quarteira;37.0712719;-8.1022591;72.0;1;8;808;80805
PT-EVS22025;Faro;Loulé;Quarteira;37.0712719;-8.1022591;13.8;1;8;808;80805
PT-EVS22034;Faro;Loulé;Quarteira;37.0712719;-8.1022591;2000.0;2;8;808;80805
PT-EVS22106;Faro;Loulé;Quarteira;37.0712719;-8.1022591;55.4;1;8;808;80805
PT-EVS22217;Faro;Loulé;Quarteira;37.0712719;-8.1022591;69.3;1;8;808;80805
PT-EVS22420;Faro;Loulé;Quarteira;37.0712719;-8.1022591;630.0;2;8;808;80805
PT-EVS22435;Faro;Loulé;Quarteira;37.0712719;-8.1022591;138.0;1;8;808;80805
PT-EVS22810;Faro;Loulé;Quarteira;37.0712719;-8.1022591;20.7;1;8;808;80805
PT-EVS22814;Faro;Loulé;Quarteira;37.0712719;-8.1022591;2000.0;2;8;808;80805
PT-EVS23198;Faro;Loulé;Quarteira;37.0712719;-8.1022591;400.0;1;8;808;80805
PT-EVS23612;Faro;Loulé;Quarteira;37.0712719;-8.1022591;41.4;3;8;808;80805
PT-EVS23710;Faro;Loulé;Quarteira;37.0712719;-8.1022591;100.0;25;8;808;80805
PT-EVS23890;Faro;Loulé;Quarteira;37.0712719;-8.1022591;2000.0;3;8;808;80805
PT-EVS24058;Faro;Loulé;Quarteira;37.0712719;-8.1022591;260.0;1;8;808;80805
PT-EVS24125;Faro;Loulé;Quarteira;37.0712719;-8.1022591;300.0;1;8;808;80805
PT-EVS24264;Faro;Loulé;Quarteira;37.0712719;-8.1022591;72.0;1;8;808;80805
PT-EVS24265;Faro;Loulé;Quarteira;37.0712719;-8.1022591;45.0;4;8;808;80805
PT-EVS24369;Faro;Loulé;Quarteira;37.0712719;-8.1022591;101.8;1;8;808;80805
PT-EVS25738;Faro;Loulé;Quarteira;37.0712719;-8.1022591;69.3;1;8;808;80805
PT-EVS25889;Faro;Loulé;Quarteira;37.0712719;-8.1022591;1000.0;1;8;808;80805
PT-EVS26102;Faro;Loulé;Quarteira;37.0712719;-8.1022591;400.0;1;8;808;80805
PT-EVS26103;Faro;Loulé;Quarteira;37.0712719;-8.1022591;300.0;1;8;808;80805
PT-EVS26355;Faro;Loulé;Quarteira;37.0712719;-8.1022591;46.0;4;8;808;80805
PT-EVS26479;Faro;Loulé;Quarteira;37.0712719;-8.1022591;55.4;1;8;808;80805
PT-EVS26749;Faro;Loulé;Quarteira;37.0712719;-8.1022591;400.0;1;8;808;80805
PT-EVS26845;Faro;Loulé;Quarteira;37.0712719;-8.1022591;69.3;1;8;808;80805
PT-EVS26961;Faro;Loulé;Quarteira;37.0712719;-8.1022591;300.0;1;8;808;80805
PT-EVS27519;Faro;Loulé;Quarteira;37.0712719;-8.1022591;1000.0;1;8;808;80805
PT-EVS27629;Faro;Loulé;Quarteira;37.0712719;-8.1022591;27.6;1;8;808;80805
PT-EVS27686;Faro;Loulé;Quarteira;37.0712719;-8.1022591;101.8;1;8;808;80805
PT-EVS27941;Faro;Loulé;Quarteira;37.0712719;-8.1022591;46.0;4;8;808;80805
PT-EVS28022;Faro;Loulé;Quarteira;37.0712719;-8.1022591;45.0;4;8;808;80805
PT-EVS28664;Faro;Loulé;Quarteira;37.0712719;-8.1022591;160.0;1;8;808;80805
PT-EVS28779;Faro;Loulé;Quarteira;37.0712719;-8.1022591;27.6;1;8;808;80805
PT-EVS28939;Faro;Loulé;Quarteira;37.0712719;-8.1022591;101.8;1;8;808;80805
PT-EVS29150;Faro;Loulé;Quarteira;37.0712719;-8.1022591;200.0;1;8;808;80805
PT-EVS29494;Faro;Loulé;Quarteira;37.0712719;-8.1022591;6.9;2;8;808;80805
PT-EVS29822;Faro;Loulé;Quarteira;37.0712719;-8.1022591;630.0;3;8;808;80805
PT-EVS29829;Faro;Loulé;Quarteira;37.0712719;-8.1022591;46.0;4;8;808;80805
PT-EVS30642;Faro;Loulé;Quarteira;37.0712719;-8.1022591;1000.0;1;8;808;80805
PT-EVS30717;Faro;Loulé;Quarteira;37.0712719;-8.1022591;13.8;1;8;808;80805
PT-EVS31169;Faro;Loulé;Quarteira;37.0712719;-8.1022591;46.0;4;8;808;80805
PT-EVS31380;Faro;Loulé;Quarteira;37.0712719;-8.1022591;630.0;2;8;808;80805
PT-EVS31384;Faro;Loulé;Quarteira;37.0712719;-8.1022591;69.3;1;8;808;80805
PT-EVS31575;Faro;Loulé;Quarteira;37.0712719;-8.1022591;101.8;1;8;808;80805
PT-EVS31600;Faro;Loulé;Quarteira;37.0712719;-8.1022591;45.0;4;8;808;80805
PT-EVS31625;Faro;Loulé;Quarteira;37.0712719;-8.1022591;72.0;1;8;808;80805
PT-EVS31673;Faro;Loulé;Quarteira;37.0712719;-8.1022591;300.0;1;8;808;80805
PT-EVS31822;Faro;Loulé;Quarteira;37.0712719;-8.1022591;72.0;1;8;808;80805
PT-EVS31884;Faro;Loulé;Quarteira;37.0712719;-8.1022591;41.4;3;8;808;80805
PT-EVS31992;Faro;Loulé;Quarteira;37.0712719;-8.1022591;300.0;1;8;808;80805
PT-EVS32100;Faro;Loulé;Quarteira;37.0712719;-8.1022591;100.0;15;8;808;80805
PT-EVS32149;Faro;Loulé;Quarteira;37.0712719;-8.1022591;55.4;1;8;808;80805
PT-EVS32159;Faro;Loulé;Quarteira;37.0712719;-8.1022591;138.0;1;8;808;80805
PT-EVS32718;Faro;Loulé;Quarteira;37.0712719;-8.1022591;1000.0;1;8;808;80805
PT-EVS32726;Faro;Loulé;Quarteira;37.0712719;-8.1022591;13.8;1;8;808;80805
PT-EVS32915;Faro;Loulé;Quarteira;37.0712719;-8.1022591;400.0;1;8;808;80805
PT-EVS33151;Faro;Loulé;Quarteira;37.0712719;-8.1022591;41.4;3;8;808;80805
PT-EVS33408;Faro;Loulé;Quarteira;37.0712719;-8.1022591;100.0;14;8;808;80805
PT-EVS33516;Faro;Loulé;Quarteira;37.0712719;-8.1022591;69.3;1;8;808;80805
PT-EVS33875;Faro;Loulé;Quarteira;37.0712719;-8.1022591;101.8;1;8;808;80805
PT-EVS33957;Faro;Loulé;Quarteira;37.0712719;-8.1022591;41.4;3;8;808;80805
PT-EVS34063;Faro;Loulé;Quarteira;37.0712719;-8.1022591;1000.0;1;8;808;80805
PT-EVS34554;Faro;Loulé;Quarteira;37.0712719;-8.1022591;400.0;1;8;808;80805
PT-EVS34794;Faro;Loulé;Quarteira;37.0712719;-8.1022591;46.0;4;8;808;80805
PT-EVS34953;Faro;Loulé;Quarteira;37.0712719;-8.1022591;630.0;2;8;808;80805
PT-EVS34986;Faro;Loulé;Quarteira;37.0712719;-8.1022591;55.4;1;8;808;80805
PT-EVS34989;Faro;Loulé;Quarteira;37.0712719;-8.1022591;260.0;1;8;808;80805
PT-EVS35044;Faro;Loulé;Quarteira;37.0712719;-8.1022591;41.4;2;8;808;80805
PT-EVS35151;Faro;Loulé;Quarteira;37.0712719;-8.1022591;69.3;1;8;808;80805
PT-EVS35353;Faro;Loulé;Quarteira;37.0712719;-8.1022591;1000.0;1;8;808;80805
PT-EVS35355;Faro;Loulé;Quarteira;37.0712719;-8.1022591;72.0;1;8;808;80805
PT-EVS35468;Faro;Loulé;Quarteira;37.0712719;-8.1022591;6.9;3;8;808;80805
PT-EVS35558;Faro;Loulé;Quarteira;37.0712719;-8.1022591;20.7;2;8;808;80805
PT-EVS35723;Faro;Loulé;Quarteira;37.0712719;-8.1022591;630.0;3;8;808;80805
PT-EVS35757;Faro;Loulé;Quarteira;37.0712719;-8.1022591;55.4;1;8;808;80805
PT-EVS35830;Faro;Loulé;Quarteira;37.0712719;-8.1022591;27.6;1;8;808;80805
PT-EVS01198;Faro;Olhão;Moncarapacho e Fuseta;37.0749511;-7.781351;20.7;1;8;810;81006
PT-EVS12462;Faro;Olhão;Moncarapacho e Fuseta;37.0749511;-7.781351;472.5;2;8;810;81006
PT-EVS16908;Faro;Olhão;Moncarapacho e Fuseta;37.0749511;-7.781351;41.4;2;8;810;81006
PT-EVS18018;Faro;Olhão;Moncarapacho e Fuseta;37.0749511;-7.781351;20.7;1;8;810;81006
PT-EVS24120;Faro;Olhão;Moncarapacho e Fuseta;37.0749511;-7.781351;41.4;3;8;810;81006
PT-EVS25372;Faro;Olhão;Moncarapacho e Fuseta;37.0749511;-7.781351;41.4;3;8;810;81006
PT-EVS26604;Faro;Olhão;Moncarapacho e Fuseta;37.0749511;-7.781351;41.4;3;8;810;81006
PT-EVS27056;Faro;Olhão;Moncarapacho e Fuseta;37.0749511;-7.781351;472.5;2;8;810;81006
PT-EVS27421;Faro;Olhão;Moncarapacho e Fuseta;37.0749511;-7.781351;20.7;1;8;810;81006
PT-EVS28593;Faro;Olhão;Moncarapacho e Fuseta;37.0749511;-7.781351;41.4;2;8;810;81006
PT-EVS30210;Faro;Olhão;Moncarapacho e Fuseta;37.0749511;-7.781351;41.4;3;8;810;81006
PT-EVS31650;Faro;Olhão;Moncarapacho e Fuseta;37.0749511;-7.781351;41.4;3;8;810;81006
PT-EVS06953;Faro;Faro;Conceição e Estoi;37.0836637;-7.8857442;10.35;1;8;805;80507
PT-EVS07078;Faro;Faro;Conceição e Estoi;37.0836637;-7.8857442;630.0;1;8;805;80507
PT-EVS07716;Faro;Faro;Conceição e Estoi;37.0836637;-7.8857442;10.35;2;8;805;80507
PT-EVS14048;Faro;Faro;Conceição e Estoi;37.0836637;-7.8857442;630.0;1;8;805;80507
PT-EVS14275;Faro;Faro;Conceição e Estoi;37.0836637;-7.8857442;20.7;2;8;805;80507
PT-EVS18794;Faro;Faro;Conceição e Estoi;37.0836637;-7.8857442;20.7;2;8;805;80507
PT-EVS20133;Faro;Faro;Conceição e Estoi;37.0836637;-7.8857442;20.7;2;8;805;80507
PT-EVS20349;Faro;Faro;Conceição e Estoi;37.0836637;-7.8857442;630.0;1;8;805;80507
PT-EVS22026;Faro;Faro;Conceição e Estoi;37.0836637;-7.8857442;630.0;1;8;805;80507
PT-EVS23192;Faro;Faro;Conceição e Estoi;37.0836637;-7.8857442;630.0;1;8;805;80507
PT-EVS24433;Faro;Faro;Conceição e Estoi;37.0836637;-7.8857442;630.0;1;8;805;80507
PT-EVS25982;Faro;Faro;Conceição e Estoi;37.0836637;-7.8857442;630.0;1;8;805;80507
PT-EVS28753;Faro;Faro;Conceição e Estoi;37.0836637;-7.8857442;20.7;2;8;805;80507
PT-EVS30835;Faro;Faro;Conceição e Estoi;37.0836637;-7.8857442;630.0;1;8;805;80507
PT-EVS31008;Faro;Faro;Conceição e Estoi;37.0836637;-7.8857442;20.7;2;8;805;80507
PT-EVS32047;Faro;Faro;Conceição e Estoi;37.0836637;-7.8857442;630.0;1;8;805;80507
PT-EVS32114;Faro;Faro;Conceição e Estoi;37.0836637;-7.8857442;20.7;2;8;805;80507
PT-EVS32888;Faro;Faro;Conceição e Estoi;37.0836637;-7.8857442;630.0;1;8;805;80507
PT-EVS35846;Faro;Faro;Conceição e Estoi;37.0836637;-7.8857442;20.7;2;8;805;80507
PT-EVS01030;Faro;Vila do Bispo;Budens;37.0867092;-8.8303759;160.0;1;8;815;81502
PT-EVS12759;Faro;Vila do Bispo;Budens;37.0867092;-8.8303759;160.0;1;8;815;81502
